"ID";"ARTIST";"TITLE";"BARCODE";"UNIT";"FORMAT";"LABEL";"PRICE";"PRECISION";"DELIVERY";"STOCK";"DATE"
"CDWIKD 101";"The Cramps";"Look Mom No Head!";"029667410120";"1";"CD";"Big Beat";"612";"0";"1";"1";"30.09.1991"
"GBCD 021";"Various Artists";"Hanoi Masters";"4030433602126";"1";"CD";"Glitterbeat Records";"688";"0";"1";"2";"27.03.2015"
"ZYX 20590-1";"D'AGOSTINO, GIGI";"Tecno Fes 2";"090204995370";"1";"LP";"zyx/media";"1350";"0";"1";"2";"17.10.2014"
"SJRLP394";"Hieroglyphic Being";"Hieroglyphic Being 'The Red Notes'";"5026328003948";"1";"LP";"Soul Jazz";"1830";"0";"1";"1";"01.02.2018"
"MRBCD186";"TOQUINHO";"TOQUINHO";"7119691256122";"1";"CD";"MR BONGO";"634";"0";"1";"2";"30.11.2018"
"BR2010562";"Monaghan, Brendan";"Flicker of hope";"4015307105620";"1";"CD";"Brambus Records";"625";"0";"1";"3";""
"2239";"Cher";"The Album";"7619943022395";"1";"CD";"Power Station";"325";"0";"1";"1";""
"FARO142CD";"V.A.";"Gilles Peterson Brazilika";"5060006359422";"1";"CD";"Far Out";"701";"0";"1";"1";""
"BBQLP2090";"BIFFY CLYRO";"VERTIGO OF BLISS";"0607618209018";"1";"LP";"BBQ-BEGGARS BANQUET";"1619";"0";"1";"2";"17.05.2012"
"FBR017";"CARTER,BILL";"BILL CARTER";"020286224860";"1";"CD";"Forty Below Records";"714";"0";"1";"4";"13.10.2017"
"CDSHRK7";"HEMPOLICS,THE";"KISS, CUDDLE & TORTURE VOLUME";"5056032310841";"1";"CD";"SHARK FREE RECORDS";"634";"0";"1";"1";"06.10.2017"
"WCD71";"DIAZ, ANGA";"ECHU MINGUA";"769233007124";"1";"CD";"ADA-WORLD CIRCUIT";"828";"0";"1";"2";"06.02.2006"
"ZYX 21068-2";"D'AGOSTINO, GIGI";"Gigi D'Agostino";"090204706204";"1";"CD";"zyx";"700";"0";"1";"1";"15.05.2015"
"BRCCD001";"VARIOUS";"LONG ROAD,THE (BRITISH RED CRO";"5056032301252";"1";"CD";"BRITISH RED CROSS";"634";"0";"1";"1";"04.03.2016"
"SJRCD288";"VA";"Black Fire!New Spirits! Radical& Revolutionary Jaz";"5026328202884";"1";"CD";"Soul Jazz";"966";"0";"1";"1";"01.10.2014"
"TUGCD1081";"Chłopcy Kontra Basia";"Oj Tak!";"605633008128";"1";"CD";"RIVERBOAT";"425";"0";"1";"1";""
"DVD 55001";"SULAMID";"Bellydance For Beginners";"090204525447";"1";"DVD";"zyx";"810";"0";"1";"1";"18.05.2018"
"GBLP 053";"Saz'iso";"At Least Wave Your Handkerchief At Me";"4030433605318";"1";"LP";"Glitterbeat Records";"1062";"0";"1";"3";"13.10.2017"
"JRLP007";"Horace Andy";"Horace Andy's Dub Box Rare Dubs 1973 -1976";"5036848001256";"1";"LP";"Jamaican Recordings";"719";"0";"1";"1";"06.05.2002"
"UTR097LP";"TERRY";"REMEMBER TERRY";"828887009714";"1";"LP";"UPSET THE RHYTHM";"1071";"0";"1";"1";"01.10.2017"
"DOL1035HG";"MILES DAVIS";"Miles Ahead";"889397310356";"1";"LP";"DOL";"815";"0";"1";"1";""
"HCD 7321";"TOM HARRELL";"Infinity";"632375732127";"1";"CD";"high note";"962";"0";"1";"1";"05.04.2019"
"TSP58140918";"Freak Kitchen";"Confusion To The Enemy";"7071245457891";"1";"CD";"THUNDERSTR";"688";"0";"1";"1";"21.09.2018"
"WIGLP300";"DAWN MCCARTHY AND BONNIE 'PRINCE' BILLY";"WHAT THE BROTHERS SANG";"5034202030010";"1";"LP";"Domino Records";"1109";"0";"1";"2";"04.03.2013"
"ZEN200";"MACHINEDRUM";"VAPOR CITY";"5021392841168";"2";"LP";"Ninja Tune";"1444";"0";"1";"1";"29.09.2009"
"SDBANLP10";"SELS,JACK";"MINOR WORKS";"5414165101635";"1";"LP2";"SDBAN";"1670";"0";"1";"1";"31.08.2018"
"SNDWLP051";"MANN,CHICO";"MAGICAL THINKING";"5060091552715";"2";"LP";"SOUNDWAY";"975";"0";"1";"1";"15.04.2013"
"1129749222";"VEGA SUZANNE";"CLOSE-UP VOL 2, PEOPLE & PLACES";"0711297492224";"1";"CD";"MYSTIC/COOKING VINYL";"1056";"0";"1";"5";"01.10.2010"
"FARO186LP";"V.A.";"Amplificador";"5060211502910";"1";"LP";"Far Out";"1121";"0";"1";"1";""
"4720278";"QUEEN";"WORKS, THE";"602547202789";"1";"LP";"VIRGIN RECORDS";"1650";"0";"1";"1";"25.09.2015"
"EPIT 26704-2";"BAD RELIGION";"Generator (re-issue)";"8714092670424";"1";"CD";"Epitaph";"562";"0";"1";"1";""
"PWTR001";"Ben Nevile";"Power Trio EP 1";"4251648411963";"1";"12'";"Power Trio";"936";"0";"1";"1";"29.03.2019"
"BLOD139CD";"Pandemonium";"Monuments of Tragedy";"6663666001398";"1";"CD";"BLACKLODGE";"875";"0";"1";"1";""
"REWIGLP088";"FOUR TET";"ROUNDS";"0887830008815";"1";"LP";"Domino Records";"1269";"0";"1";"2";"13.05.2013"
"WIGLP369";"BLOOD ORANGE";"FREETOWN SOUND";"0887828036912";"2";"LP";"Domino Records";"1269";"0";"1";"2";"19.08.2016"
"3548";"Elvis Presley";"GI In Germany";"4260494435481";"1";"LP";"Power Station";"1031";"0";"1";"6";""
"XLLP271";"WHITE STRIPES";"ICKY THUMP";"0634904027117";"1";"LP";"BBQ-XL RECORDINGS";"1305";"0";"1";"1";"13.09.2016"
"FARO212CD";"Anna Mazzotti";"Ninguem Vai Me Segurar";"5060114367852";"1";"CD";"Far Out";"701";"0";"1";"2";""
"FARO168CD";"The Beauty Room";"Beauty Room II";"5060211500763";"1";"CD";"Far Out";"701";"0";"1";"1";""
"RGNET1361CD";"VA";"The Rough Guide To Acoustic India";"605633136128";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"OGEN85LP";"GARY WILSON & R. STEVIE MOORE";"FAKE NEWS TRENDING";"5053760051091";"1";"LP";"O GENESIS";"1342";"0";"1";"1";"30.08.2019"
"DUB9LPCOL";"DREADZONE";"SOUND (YELLOW SPLATTER LP)";"5024545844412";"1";"LP";"DUBWISER";"1650";"0";"1";"1";"03.01.2019"
"SJRLP68";"VA";"Studio One Story (LP)";"5026328600680";"2";"LP";"Soul Jazz";"1830";"0";"1";"1";"01.06.2015"
"BBQLP2132";"FALL";"WONDERFUL AND..";"0607618213213";"1";"LP";"BBQ-BEGGARS BANQUET";"1305";"0";"1";"1";"21.07.2015"
"76260-2";"DJÉNÉBA & FOUSCO";"KAYEBA KHASSO";"3567257626027";"1";"CD";"LUSAFRICA";"750";"0";"1";"2";""
"ZENCD176X";"DJ FOOD";"THE SEARCH ENGINE";"5021392694221";"1";"CD";"Ninja Tune";"962";"0";"1";"2";"23.01.2012"
"VSP125";"Divine Ascension";"Uncovering The";"7320470235645";"1";"CD";"VICISOLUMP";"688";"0";"1";"1";"16.11.2018"
"SIS 55017-2";"VARIOUS ARTISTS";"Fußballhits - Die Großen Stadi";"090204912117";"1";"CD";"zyx";"525";"0";"1";"1";"13.04.2007"
"SHAPE029LP";"MARTIN,LAURA J";"ON THE NEVER NEVER";"5060091559653";"1";"LP";"SHAPE";"1156";"0";"1";"1";"11.03.2016"
"DFG8717";"Blues Power Band";"Dark Room";"3149028013627";"1";"CD";"DIXIEFROG";"625";"0";"1";"1";"07.02.2012"
"NB 3548-1";"WITCHCRAFT";"Nucleus BLACK VINYL";"727361354817";"2";"LP";"Nuclear Blast";"1375";"0";"1";"1";"15.01.2016"
"MRBCD157";"CELIA";"CELIA";"7119691251622";"1";"CD";"MR BONGO";"634";"0";"1";"1";"08.06.2018"
"NC008";"TEMPLE,LUKE";"BOTH-AND";"850010198057";"1";"CD";"NATIVE CAT RECORDING";"685";"0";"1";"2";"13.09.2019"
"ZYX 82712-2";"VARIOUS ARTISTS";"ZYX Italo Disco 12' Hits";"090204928750";"1";"CD";"zyx";"569";"0";"1";"1";"14.02.2014"
"18-1003";"Bob Marley";"One World  Available: 10-2018 (Marbled LP)";"4260494435337";"1";"LP";"Power Station";"1156";"0";"1";"2";""
"YTLPV161";"XX";"I SEE YOU -COLOURED-";"889030016188";"1";"LP";"BBQ-YOUNG TURKS";"1305";"0";"1";"1";"12.01.2017"
"ZEN221";"PORTICO";"PORTICO-LIVING FIELDS";"5054429001396";"1";"LP";"Ninja Tune";"866";"0";"1";"1";"30.03.2015"
"SJRLP307-1";"VA";"Soundsof the Universe :Art + Sound 2012-2015  Reco";"5026328003078";"2";"LP";"Soul Jazz";"1830";"0";"1";"2";"01.06.2015"
"BELLAV375";"ALESSI'S ARK";"THE STILL LIFE";"0060253729493";"1";"LP+CD";"BELLA UNION";"584";"0";"1";"1";""
"BLOD097LP";"Månegarm";"Nordstjärnans Tidsålder - Gtf LP";"6663666400979";"1";"LP";"BLACKLODGE";"1250";"0";"1";"1";"30.11.2018"
"BBELP071X";"Marc Mac Pres. Visioneers";"Dirty Old Hip Hop (Colored / 180g)";"730003107160";"2";"LP";"BBE";"1920";"0";"1";"1";"01.12.2017"
"GAD207CD";"BIRTHDAY PARTY";"JUNK YARD";"5014436207020";"1";"CD";"BBQ-4AD";"518";"0";"1";"2";"07.06.1990"
"VR07";"KITBUILDERS";"REALITY";"4250101401527";"1";"LP2";"VERTICAL RECORDS";"1909";"0";"1";"2";"06.09.2019"
"LUCKY120LPX";"DARWIN DEEZ";"10 SONGS THAT HAPPENED WHEN YOU LEFT ME WITH MY ST";"0689492189815";"1";"LP";"LUCKY NUMBER";"1340";"0";"1";"1";"23.08.2018"
"XMR123LP";"AGAINST ME!";"SHAPE SHIFT WITH ME";"5056032304413";"1";"LP";"XTRA MILE RECORDINGS";"1351";"0";"1";"1";"16.09.2016"
"CREATIONBOX02";"THE CREATION";"THE LP BOX SET - THE CREATION";"5014797897090";"1";"LP";"Demon";"3738";"0";"1";"1";""
"FR CD 753";"Raveneye";"Nova";"8024391075326";"1";"CD";"Frontiers";"975";"0";"1";"1";"23.09.2016"
"GBCD 015";"Sonido Gallo Negro";"Sendero Mistico";"4030433601525";"1";"CD";"Glitterbeat Records";"688";"0";"1";"2";"23.05.2014"
"RGNET1360LP";"VA";"The Rough Guide To Holy Blues";"605633136043";"1";"LP";"ROUGH GUIDE";"602";"0";"1";"2";""
"PRPLP146";"BAEZ,JOAN";"WHISTLE DOWN THE WIND";"805520001465";"1";"LP";"PROPER RECORDS";"1044";"0";"1";"1";"02.03.2018"
"KING085CDOC";"Hellsingland Underground";"A hundred Years Is Nothing";"5553555100855";"1";"CD";"WILDKINGDO";"625";"0";"1";"2";""
"FORDIS02";"Azambuja & CIA";"Azambuja & CIA";"5060211503627";"1";"LP";"Far Out";"1261";"0";"1";"2";""
"3349946";"THE BEACH BOYS";"SURFIN'";"3596973499462";"1";"LP";"WAGRAM";"825";"0";"1";"1";"26.10.2017"
"FR CD 777";"Night Ranger";"Don T Let Up";"8024391077726";"1";"CD";"Frontiers";"975";"0";"1";"1";"24.03.2017"
"ALNLP34";"Bonobo";"Late Night Tales: Bonobo";"0825646373895";"1";"LP";"LATE NIGHT TALES";"1548";"0";"1";"3";"03.05.2014"
"TUGMID1027";"Sierra Maestra";"Rumbero Soy";"605633202724";"1";"CD";"RIVERBOAT";"284";"0";"1";"1";""
"NM048/CD";"D'AGOSTINO, GIGI";"Underconstruction EP 3 Remix";"8019256010017";"1";"CD";"global net";"875";"0";"1";"1";"12.07.2004"
"FAI012";"SUPER BEST FRIENDS CLUB";"LOVEBLOWS";"5056032306356";"1";"LP";"FAITH AND INDUSTRY";"1125";"0";"1";"1";"28.07.2017"
"BDCD240";"RUN THE JEWELS";"RUN THE JEWELS";"5021392876160";"1";"CD";"Ninja Tune";"519";"0";"1";"1";"13.01.2014"
"JRLP011";"NINEY THE OBSERVER";"AT KING TUBBYS";"5036848001331";"1";"LP";"JAMAICAN RECORDINGS";"952";"0";"1";"1";"08.12.2017"
"GCR 81033-2";"VARIOUS ARTISTS";"Gothic Spirits EBM Edition 2";"090204785735";"1";"CD";"zyx/gcr";"569";"0";"1";"1";"13.08.2010"
"MRBLP132";"TAYLOR,EBO";"MY LOVE AND MUSIC";"7119691241715";"1";"LP";"MR BONGO";"1389";"0";"1";"3";"08.04.2016"
"0210641EMU";"Alan Parsons Symphonic Project,The";"Alan Parsons Symphonic Project-Live";"4029759106418";"1";"BRD";"EMU";"552";"0";"1";"1";"27.05.2016"
"BLOD107CD";"Devils Gun";"Dirty n Damned";"6663666001077";"1";"CD";"BLACKLODGE";"688";"0";"1";"1";"29.04.2016"
"DEMREC290";"HANK - HANK MARVIN";"HANK - HANK MARVIN";"5014797897489";"1";"LP";"Demon";"1245";"0";"1";"3";""
"2243";"V.A.";"Ladies Of Jazz - The Album";"7619943022432";"1";"CD";"Power Station";"325";"0";"1";"1";""
"HDB123";"DJ LAG & OKZHARP";"STEAM ROOMS EP";"5055869592550";"1";"12'";"HYPERDUB";"702";"0";"1";"5";""
"BBH002LP";"Ant, Adam";"Adam Ant is The BlueBlack Hussar In Marrying The G";"5060243320919";"1";"LP";"Blu Noise Records";"1865";"0";"1";"1";"01.03.2013"
"46284-2";"TEOFILO CHANTRE";"VIAJÁ";"3567254628420";"1";"CD";"LUSAFRICA";"625";"0";"1";"2";""
"NVP031CDJ";"Forndom";"Flykt";"7320470210369";"1";"CD";"NORDVISPRO";"688";"0";"1";"1";"26.02.2016"
"BR2001532";"Lennox CF";"Schukran";"4015307015325";"1";"CD";"Brambus Records";"625";"0";"1";"1";""
"0212413MSW";"Kriegel,Volker";"Kriegel,Volker-Spectrum";"4029759124139";"1";"CD";"MSW";"552";"0";"1";"1";"10.11.2017"
"CAD3X04CDJ";"THIS MORTAL COIL";"IT'LL END IN.. -REMAST-";"0652637300420";"1";"CD";"BBQ-4AD";"1054";"0";"1";"1";"06.12.2018"
"SHOAL003CD";"DROP,THE";"LAST STAND";"692264690143";"1";"CD";"SHOAL RECORDS";"634";"0";"1";"1";"14.09.2018"
"BFCD033";"THE GASLAMP KILLER";"BREAKTHROUGH";"5021392761121";"1";"CD";"Ninja Tune";"526";"0";"1";"1";"06.09.2008"
"5797712";"GALLAGHER,RORY";"IRISH TOUR '74";"602557977127";"2";"LP";"UNIVERSAL";"2194";"0";"1";"1";"16.03.2018"
"STRUT166CD";"Sun Ra";"Of Abstract Dreams";"730003316623";"1";"CD";"STRUT";"956";"0";"1";"2";"16.03.2018"
"TARTALB008X";"Space Ghost";"Endless Light";"730003680816";"1";"LP";"TARTELET RECORDS";"1384";"0";"1";"1";"30.03.2018"
"MRBLP187";"Power Of Zeus";"The Gospel According To Zeus (RSD'19)";"7119691256818";"1";"LP";"Mr Bongo";"1375";"0";"1";"8";"13.04.2019"
"4AD0052LPE";"TUNE-YARDS";"I CAN FEEL YOU.. -INDIE-";"191400005204";"1";"LP";"BBQ-4AD";"1305";"0";"1";"9";"19.01.2018"
"MG.ART904";"MANUEL GÖTTSCHING";"E2-E4 - 2016 - 35th Anniversary Edition - LP";"4260017599041";"1";"LP";"MG.ART";"1749";"0";"1";"3";"23.09.2016"
"DUB11LPCOL";"DREADZONE";"DREAD TIMES";"5024545844313";"1";"LP";"DUBWISER";"1650";"0";"1";"1";"03.01.2019"
"TSP0644132";"Freak Kitchen";"Move";"0044006441320";"1";"CD";"Thunderstruck";"625";"0";"1";"1";"04.04.2014"
"SODLP002";"SON OF DAVE";"EXPLOSIVE HITS";"5056032301832";"1";"LP";"";"1112";"0";"1";"1";"10.06.2016"
"1920";"V.A.";"Christmas Rock";"4260134479202";"1";"CD";"Power Station";"275";"0";"1";"1";""
"MRBCD132";"TAYLOR,EBO";"MY LOVE AND MUSIC";"7119691241623";"1";"CD";"MR BONGO";"634";"0";"1";"1";"25.03.2016"
"3351466";"-M-, TOUMANI DIABATÉ, SIDIKI DIABATÉ";"LAMOMALI AIRLINES - LIVE";"3596973514660";"1";"LP";"WAGRAM";"2270";"0";"1";"1";"26.04.2018"
"BR2002652";"Dobson, Richard";"Doppelgaenger";"4015307026529";"1";"CD";"Brambus Records";"625";"0";"1";"1";""
"ASHPAB1030";"Talisman";"Live In Stockholm (CD + DVD)";"5055300386090";"1";"CD";"ASP";"1000";"0";"1";"1";"07.04.2017"
"GS009LP";"FUJITA,HARUMI";"PULSTAR - THE DEFINITIVE SOUND";"4589753350519";"1";"LP2";"BRAVE WAVE RECORDS";"3452";"0";"1";"2";"13.09.2019"
"CHARLYL175";"TOWNES VAN ZANDT";"THE LATE GREAT TOWNES VAN ZANDT";"803415817511";"1";"LP";"Snapper";"1224";"0";"1";"1";"18.05.2015"
"4768809";"RIVERS,SAM";"FUCHSIA SWING SONG";"0602547688095";"1";"LP";"BLUE NOTE RECORDS";"1458";"0";"1";"2";"10.06.2016"
"7731550";"ROXY MUSIC";"ROXY MUSIC DEBUT ALBUM REMIXES - RSD 2019";"602577315503";"2";"LP";"VIRGIN";"2194";"0";"1";"3";"10.04.2019"
"5360330";"EXTRABREIT";"5 ORIGINAL ALBUMS";"600753603307";"5";"CD";"VERTIGO";"1151";"0";"1";"1";"28.08.2015"
"MRBCD149";"COSTA,GAL";"INDIA";"7119691248622";"1";"CD";"MR BONGO";"634";"0";"1";"2";"04.08.2017"
"RGNET1376LP";"Nina Simone";"The Rough Guide To Nina Simone: Birth Of A Legend";"605633137644";"1";"LP";"ROUGH GUIDE";"602";"0";"1";"1";""
"DW128";"ORIGINAL MOTION PICTURE SOUNDTRACK";"LIQUID SKY";"5053760046561";"1";"LP";"DEATH WALTZ RECORDINGS CO";"2065";"0";"1";"1";"19.04.2019"
"1157483571";"SUN RA";"JANUS";"0711574835713";"1";"LP";"ADA-ORG MUSIC";"1620";"0";"1";"1";"09.08.2018"
"M74372";"Black Label Society";"CATACOMBS OF THE BLACK VATICAN";"819873010814";"1";"CD";"Mascot";"625";"0";"1";"2";"04.04.2014"
"FR LP 685";"Kiske Somerville";"City Of Heroes";"8024391068557";"1";"LP";"Frontiers";"1868";"0";"1";"1";"20.04.2015"
"MOND140";"TYLER BATES";"DEADPOOL 2";"190758830919";"1";"LP";"MONDO";"2270";"0";"1";"1";"29.11.2018"
"M73292";"Beth Hart";"My California";"8712725732921";"1";"CD";"Mascot";"625";"0";"1";"1";"22.10.2010"
"TPC103189";"INTO IT. OVER IT.";"STANDARDS";"646920318919";"1";"LP";"BRACE YOURSELF RECORDS";"1464";"0";"1";"1";"06.05.2016"
"BR2018922";"Kevin Meisel";"Bring it to light";"4015307189224";"1";"CD";"Brambus Records";"625";"0";"1";"5";""
"CRAM 279LP";"MATIAS AGUAYO";"Sofarnopolis";"0876623007838";"1";"LP";"CRAMMED DISCS";"1375";"0";"1";"1";"10.07.2009"
"CRAW 42";"THINK OF ONE";"CAMPING SHAÄBI";"876623005667";"1";"CD";"CRAMWORLD";"625";"0";"1";"1";""
"HUD003LP";"WARREN,RICHARD";"DISENTANGLED";"5056032310315";"1";"LP";"HUDSON";"1272";"0";"1";"1";"15.09.2017"
"SJRLP441";"Eddie Russ";"Eddie Russ 'Fresh Out'";"5026328004419";"1";"LP";"Soul Jazz";"1588";"0";"1";"1";"01.02.2018"
"RGNET1157CD";"VA";"The Rough Guide To Brazil: Rio De Janeiro";"605633115727";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"TB6201";"TANGERINE DREAM";"Electronic Meditation";"0889397106201";"1";"LP";"TIGER BAY";"1129";"0";"1";"1";""
"BR1994512";"Burton Brothers Blues Band";"Tracks";"4015307925129";"1";"CD";"Brambus Records";"625";"0";"1";"1";""
"WIGLP307";"MATTHEW E WHITE";"BIG INNER";"0887828030712";"1";"LP";"Domino Records";"1109";"0";"1";"1";"04.02.2013"
"DUB9LP";"Dreadzone";"Sound";"5060243328366";"1";"LP";"DUBWISER";"1340";"0";"1";"2";"24.11.2018"
"2274";"V.A.";"Stars Of Christmas - The Album";"4260134477741";"1";"CD";"Power Station";"325";"0";"1";"2";""
"2252";"V.A.";"The Very Best Of Blues - The Album";"7619943022524";"1";"CD";"Power Station";"325";"0";"1";"2";""
"3756849";"KAN WAKAN";"MOVING ON";"602537568499";"1";"CD";"VERVE";"681";"0";"1";"1";"05.09.2014"
"GCR 81004-2";"VARIOUS ARTISTS";"Hellfest Vol. 2";"0090204911646";"2";"CD";"zyx/gcr";"811";"0";"1";"1";"16.02.2007"
"DRONE007LP";"DEATH IN VEGAS";"TRANSMISSION";"880319760037";"1";"LP3";"DRONE";"1670";"0";"1";"1";"01.10.2017"
"CRAM 271 LP";"VÉRONIQUE VINCENT & AKSAK MABOUL";"16 VISIONS OF EX-FUTUR";"876623007654";"1";"LP";"CRAMMED DISCS";"1375";"0";"1";"1";"09.07.2009"
"ZENCD100";"AMON TOBIN";"SPLINTER CELL 'CHAOS THEORY' SOUNDTRACK";"5021392403120";"1";"CD";"Ninja Tune";"412";"0";"1";"1";"06.02.2001"
"CD531";"VARIOUS ARTISTS";"CLUBSTAR SESSION 10TH ANNIVERSARY";"4260036282436";"1";"CD";"SOULSTAR";"356";"0";"1";"3";""
"119332";"Various/Milk & Sugar (Mixed by)";"Winter Sessions 2019          )";"4056813115871";"1";"CD";"Future Music Prod.-u. Verlags";"814";"0";"1";"3";"18.01.2019"
"RGNET1254CD";"Miles Davis";"The Rough Guide To Miles Davis: Birth Of A Legend ";"9781906063801";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"3";""
"CD629";"VARIOUS ARTISTS";"WONDERLAND 2010";"0826194174828";"1";"CD";"DEFECTED";"385";"0";"1";"1";""
"ELB 20273-2";"VARIOUS";"Bulgarian Folksongs";"090204730896";"1";"CD";"zyx/elb";"700";"0";"1";"1";"19.07.2019"
"56244-2";"IDRISSA SOUMAORO";"DJITOUMOU";"3567255264429";"1";"CD";"LUSAFRICA";"750";"0";"1";"1";""
"TIZONA10LP";"Roscoe Mitchell";"The Solo Concert";"609722629768";"1";"LP";"Tizona Records";"1534";"0";"1";"1";""
"8812113";"CANDLEMASS";"DOOR TO DOOM, THE";"840588121137";"2";"LP";"NAPALM RECORDS";"1688";"0";"1";"1";"22.02.2019"
"ALNLP55";"ASH WALKER";"AQUAMARINE";"5060391092126";"1";"LP";"";"1445";"0";"1";"1";"19.07.2019"
"ZEN208";"VARIOUS ARTISTS";"IF 2.0";"5021392906164";"3";"LP";"Ninja Tune";"1348";"0";"1";"1";"19.04.2014"
"GBCD 057";"Park Jiha";"Communion";"4030433605721";"1";"CD";"Glitterbeat Records";"688";"0";"1";"1";"02.03.2018"
"3063";"Wiesn Party 2017";"Wiesn Party 2017";"4260494430639";"1";"CD";"Power Station";"325";"0";"1";"2";""
"3065";"Ohrwürmer";"Musical Hits";"4260494430653";"1";"CD";"Power Station";"325";"0";"1";"2";""
"4759509";"ORIGINAL SOUNDTRACK";"JAMES BOND 007: SPECTRE";"0602547595096";"1";"CD";"DECCA BLACK";"791";"0";"1";"3";"30.10.2015"
"ARILP250";"LUCIANO";"DELIVERANCE";"5020145552504";"1";"LP";"ARIWA SOUNDS";"975";"0";"1";"1";"30.11.2018"
"BBE298CLP";"V.A.";"JAY STRONGMAN PRESENTS POPCORN HEARTBREAK";"0730003129810";"2";"LP";"BBE";"1438";"0";"1";"1";"15.07.2016"
"IMEXCD0150";"DUBLINERS, THE";"50 Years";"5391513563546";"1";"CD";"ty4tm";"941";"0";"1";"1";"21.12.2012"
"LUCKY115LP";"SUNFLOWER BEAN";"TWENTYTWO IN BLUE";"0689492187415";"1";"LP";"LUCKY NUMBER";"1340";"0";"1";"1";"15.03.2018"
"XMR070CD";"LARRY AND HIS FLASK";"BY THE LAMPLIGHT";"5050954299925";"1";"CD";"XTRA MILE RECORDINGS";"634";"0";"1";"1";"01.06.2014"
"RGNET1382LP";"Bo Diddley";"The Rough Guide To Bo Diddley";"605633138245";"1";"LP";"ROUGH GUIDE";"602";"0";"1";"2";""
"MOVLP1884";"CASH/NELSON/JENNINGS/KRIS";"HIGHWAYMAN 2 -HQ-";"8719262003941";"1";"LP";"MUSIC ON VINYL";"1339";"0";"1";"1";"03.08.2017"
"HDBCD020";"DJ RASHAD";"DOUBLE CUP";"5055300373564";"1";"CD";"HYPERDUB";"702";"0";"1";"1";""
"778162";"Frehley, Ace";"Spaceman";"099923877325";"1";"CD";"eOne - Frehley, Ace";"1016";"0";"1";"1";"19.10.2018"
"SHAPE029CD";"MARTIN,LAURA J";"ON THE NEVER NEVER";"5060091559646";"1";"CD";"SHAPE RECORDS";"634";"0";"1";"1";"11.03.2016"
"MELO115LP";"BONNY DOON";"BONNY DOON";"5060168041371";"1";"LP";"MELODIC";"1190";"0";"1";"1";"19.01.2018"
"RGNET1359CD";"VA";"The Rough Guide To Ragtime Blues";"605633135923";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"3364176";"VARIOUS ARTISTS";"SAMPLED SOUL";"3596973641762";"1";"LP";"WAGRAM";"1238";"0";"1";"3";"21.02.2019"
"GBLP 038";"Noura Mint Seymali";"Arbina";"4030433603819";"1";"LP";"Glitterbeat Records";"1062";"0";"1";"2";"16.09.2016"
"2328";"Van Morrison";"The Album";"4260494433289";"1";"CD";"Power Station";"325";"0";"1";"1";""
"DOST652H";"BERNARD HERRMANN / ORIGINAL SCORE";"Psycho (Red Vinyl) - OST";"889397556525";"1";"LP";"DOL";"752";"0";"1";"1";""
"CLS0001952";"VARIOUS ARTISTS";"NEW GOSPEL VOICES'";"4260036282955";"1";"CD";"CLUBSTAR";"219";"0";"1";"2";"09.12.2014"
"GLAMCD40";"SMOKIE";"MONTREAUX ALBUM";"5013929044029";"1";"CD";"Cherry Red";"549";"0";"1";"1";"12.11.2007"
"SKALP035";"AFRODEUTSCHE";"BREAK BEFORE MAKE";"666017337715";"1";"LP";"SKAM";"1668";"0";"1";"2";"20.09.2019"
"3830031970372";"KANZYANI VALENTINO";"CD  ROCK THE DISCOTHEQUE 3";"3830031970372";"1";"CD";"MATRIX MUSIC";"418";"0";"1";"100";"09.12.2014"
"CBOY 1717";"TUXEDOMOON";"UNEARTHED";"876623005698";"1";"CD+DVD";"CRAMBOY";"625";"0";"1";"3";""
"BLOD137LP";"Wormwood";"Nattarvet - Gatefold LP - Black";"6663666401372";"1";"LP";"BLACKLODGE";"1250";"0";"1";"1";""
"HDBLP019";"JESSY LANZA";"PULL MY HAIR BACK";"5055300373427";"1";"LP";"HYPERDUB";"842";"0";"1";"1";""
"BRN-LP-271";"ROSE DORN";"DAYS YOU WERE LEAVING";"32862027116";"1";"LP";"BAR NONE";"1192";"0";"1";"2";"23.08.2019"
"GBLP 023";"Bassekou Kouyate";"Ba Power";"4030433602317";"1";"LP";"Glitterbeat Records";"1062";"0";"1";"1";"24.04.2015"
"MAXIBOX LP19";"VARIOUS";"12' Collector's Vinyl Box - Sc";"194111000438";"1";"LP";"zyx";"1225";"0";"1";"1";"30.08.2019"
"IM1967";"SMALL FACES";"ITCHYCOO PARK";"803415825219";"1";"10'";"Snapper";"1224";"0";"1";"2";"22.04.2017"
"1846";"Ella Fitzgerald";"Songs From The Musicals";"4260134478465";"1";"LP";"Power Station";"1031";"0";"1";"1";""
"3357736";"VARIOUS ARTISTS";"JAZZ WOMEN";"3596973577368";"1";"LP";"WAGRAM";"1340";"0";"1";"1";"13.09.2018"
"ELM191";"Crossfade";"Carousel";"7320470235881";"1";"CD";"FENIXMUSIC";"688";"0";"1";"1";"15.03.2019"
"MRBCD074";"VARIOUS ARTISTS";"PSYCHEDELIC PERNAMBUCO";"711969117127";"1";"CD";"MR BONGO";"634";"0";"1";"1";"01.01.2014"
